price;min_to_metro;region_of_moscow;total_area;living_area;floor;number_of_floors;construction_year;build_age ;is_new;is_apartments;ceiling_height;number_of_rooms;link
85 000 000,00;11;CAR;112,5;37,5;3;7;2013;11;0;1;3,5;3;https://www.cian.ru/sale/flat/247716276/
85 000 000,00;10;CAR;200;37,5;2;4;1895;129;0;0;3,4;4;https://www.cian.ru/sale/flat/298379426/
85 000 000,00;9;WAR;104;67;9;14;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/298786403/
85 000 000,00;8;CAR;112;37,5;3;5;2019;5;0;1;3,5;3;https://www.cian.ru/sale/flat/298367854/
85 000 000,00;8;CAR;112,7;65;3;5;2014;10;0;1;3,6;3;https://www.cian.ru/sale/flat/299700370/
85 000 000,00;8;CAR;112,7;65;3;5;2013;11;0;1;3,5;3;https://www.cian.ru/sale/flat/299069947/
85 000 000,00;8;CAR;132,1;37,5;7;7;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/289628414/
85 000 000,00;8;CAR;140;90;7;7;1952;72;0;0;3;4;https://www.cian.ru/sale/flat/300539743/
85 000 000,00;8;CAR;140;90;7;7;1952;72;0;0;3;4;https://www.cian.ru/sale/flat/300539782/
85 000 000,00;7;CAR;85,7;37,5;6;21;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/294045499/
85 000 000,00;6;CAR;90,6;32;7;79;2019;5;0;1;3;3;https://www.cian.ru/sale/flat/298476765/
85 000 000,00;6;CAR;135;87;6;7;1914;110;0;0;3,2;4;https://www.cian.ru/sale/flat/295377165/
85 000 000,00;5;WAR;100;37,5;10;14;2022;2;0;0;3,1;4;https://www.cian.ru/sale/flat/300838160/
85 000 000,00;5;CAR;153,3;119;3;8;1996;28;0;0;2,75;4;https://www.cian.ru/sale/flat/283107913/
85 000 000,00;3;WAR;108,1;73;7;14;1955;69;0;0;3,2;3;https://www.cian.ru/sale/flat/290380799/
85 000 000,00;3;CAR;123;37,5;45;78;2020;4;0;1;3,9;3;https://www.cian.ru/sale/flat/294465896/
85 000 001,00;17;WAR;83,6;37,5;27;34;2024;0;1;1;3;3;https://www.cian.ru/sale/flat/299928367/
85 004 500,00;8;CAR;104,3;37,5;6;7;2016;8;1;1;3,25;2;https://www.cian.ru/sale/flat/263389572/
85 400 000,00;3;CAR;122;37,5;43;78;2019;5;0;1;3,9;3;https://www.cian.ru/sale/flat/296585885/
85 600 000,00;5;CAR;87,7;37,5;3;3;2004;20;0;0;3;3;https://www.cian.ru/sale/flat/300023889/
85 900 000,00;9;CAR;61,8;37,5;3;4;1860;164;0;0;4;2;https://www.cian.ru/sale/flat/297753284/
85 974 000,00;1;CAR;62,3;37,5;8;9;2023;1;1;1;3;2;https://www.cian.ru/sale/flat/289484533/
86 000 000,00;19;CAR;160;37,5;12;22;2007;17;0;0;3;4;https://www.cian.ru/sale/flat/296940812/
86 000 000,00;12;CAR;69;37,5;14;17;2017;7;0;0;3,3;2;https://www.cian.ru/sale/flat/299250886/
86 000 000,00;11;SWAR;174,6;88;5;5;2010;14;0;0;3,4;3;https://www.cian.ru/sale/flat/299063762/
86 000 000,00;10;CAR;93;69;11;17;2013;11;0;0;3,3;2;https://www.cian.ru/sale/flat/292278816/
86 000 000,00;5;CAR;114,2;37,5;46;75;2012;12;0;1;3;2;https://www.cian.ru/sale/flat/288552689/
86 000 000,00;4;CAR;114;92;46;75;2019;5;0;1;3;2;https://www.cian.ru/sale/flat/288307714/
86 000 000,00;4;CAR;114,2;37,5;46;80;2014;10;0;1;3;2;https://www.cian.ru/sale/flat/290012400/
86 000 000,00;3;CAR;114,2;37,5;46;75;2013;11;0;1;3;2;https://www.cian.ru/sale/flat/288553462/
86 000 000,00;3;CAR;160;37,5;12;22;2007;17;0;0;3;4;https://www.cian.ru/sale/flat/285604501/
86 800 000,00;3;CAR;124;37,5;49;78;2019;5;0;1;3,9;3;https://www.cian.ru/sale/flat/296587173/
86 990 000,00;4;CAR;128;65;4;4;1900;124;0;0;4;3;https://www.cian.ru/sale/flat/299466728/
87 000 000,00;18;SWAR;115,7;63;5;19;2007;17;0;0;3;3;https://www.cian.ru/sale/flat/299385590/
87 000 000,00;6;CAR;84,97;37,5;3;5;2021;3;0;1;3;4;https://www.cian.ru/sale/flat/289462352/
87 000 000,00;6;CAR;86;37,5;3;5;2021;3;0;1;3,3;4;https://www.cian.ru/sale/flat/289899668/
87 200 000,00;11;WAR;141,1;37,5;2;12;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/298921564/
87 312 000,00;2;CAR;64,2;37,5;8;9;2023;1;0;1;3,6;2;https://www.cian.ru/sale/flat/297469215/
87 400 000,00;6;CAR;85;37,5;3;5;2021;3;0;1;3,4;4;https://www.cian.ru/sale/flat/278010627/
87 500 000,00;7;SWAR;115,4;37,5;38;40;2013;11;0;0;3,5;2;https://www.cian.ru/sale/flat/300667260/
87 500 000,00;3;CAR;125;37,5;44;78;2019;5;0;1;3,9;3;https://www.cian.ru/sale/flat/296586411/
87 700 000,00;5;WAR;73,5;37,5;10;13;2019;5;0;1;2,9;2;https://www.cian.ru/sale/flat/298162050/
88 000 000,00;15;CAR;73;37,5;7;21;2019;5;0;0;3,3;2;https://www.cian.ru/sale/flat/297673737/
88 000 000,00;8;CAR;70;40;6;10;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/298529365/
88 000 000,00;8;CAR;179;37,5;10;11;2022;2;0;1;3;4;https://www.cian.ru/sale/flat/300822934/
88 184 211,00;10;CAR;111,7;37,5;8;8;2019;5;1;0;3,3;2;https://www.cian.ru/sale/flat/274788987/
88 540 000,00;8;CAR;93,2;37,5;2;5;1886;138;0;1;3,3;2;https://www.cian.ru/sale/flat/293262180/
89 000 000,00;7;WAR;151,8;100;21;23;2010;14;0;0;3;4;https://www.cian.ru/sale/flat/299469711/
89 000 000,00;3;CAR;137;37,5;4;4;1902;122;0;0;3,2;4;https://www.cian.ru/sale/flat/300292461/
89 500 000,00;9;CAR;104;70;3;17;2013;11;0;0;3,3;4;https://www.cian.ru/sale/flat/293498431/
89 900 000,00;6;NEAR;135;91;15;23;2010;14;0;0;3;3;https://www.cian.ru/sale/flat/300320849/
89 900 000,00;4;CAR;93,4;37,5;2;7;2016;8;0;1;3,5;3;https://www.cian.ru/sale/flat/297311898/
89 936 196,00;12;NAR;133,2;37,5;4;41;2022;2;1;0;3,1;4;https://www.cian.ru/sale/flat/301041435/
89 999 999,00;8;WAR;96;76;8;9;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/297954913/
90 000 000,00;20;SWAR;185;70;19;51;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/299254495/
90 000 000,00;9;WAR;132,8;37,5;4;14;2022;2;0;0;3,4;4;https://www.cian.ru/sale/flat/287663543/
90 000 000,00;9;CAR;169;37,5;6;6;1902;122;0;0;3,1;4;https://www.cian.ru/sale/flat/291342956/
90 000 000,00;8;CAR;122;37,5;5;5;1910;114;0;0;3,4;3;https://www.cian.ru/sale/flat/299060713/
90 000 000,00;7;WAR;155;37,5;4;11;2015;9;0;0;3;4;https://www.cian.ru/sale/flat/297349731/
90 000 000,00;7;WAR;280;37,5;1;7;2008;16;0;0;3;4;https://www.cian.ru/sale/flat/272816556/
90 000 000,00;6;CAR;86;18;63;66;2019;5;0;1;3;1;https://www.cian.ru/sale/flat/299723346/
90 000 000,00;6;CAR;93,8;45,4;2;6;2017;7;0;1;3,85;3;https://www.cian.ru/sale/flat/296574070/
90 000 000,00;6;WAR;111;37,5;10;12;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300509123/
90 000 000,00;6;CAR;168;135;5;11;2001;23;0;0;3;3;https://www.cian.ru/sale/flat/289975609/
90 000 000,00;5;WAR;136;37,5;4;14;2022;2;0;0;3,1;4;https://www.cian.ru/sale/flat/300987092/
90 000 000,00;3;CAR;101;37,5;43;75;2013;11;0;1;3,2;2;https://www.cian.ru/sale/flat/292207196/
90 000 000,00;3;CAR;154;37,5;5;5;1954;70;0;0;3,2;4;https://www.cian.ru/sale/flat/300760149/
90 214 161,00;12;CAR;87,3;54,7;5;9;2021;3;1;1;3,6;2;https://www.cian.ru/sale/flat/298329488/
90 265 800,00;10;NEAR;142,6;107;34;34;2022;2;1;0;6,9;4;https://www.cian.ru/sale/flat/298604135/
90 478 440,00;7;CAR;74,8;37,5;4;10;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/299070307/
90 551 232,00;11;CAR;65;37,5;4;7;2013;11;0;1;2,9;2;https://www.cian.ru/sale/flat/283680381/
90 900 900,00;9;CAR;87;56;6;21;2023;1;0;0;3;3;https://www.cian.ru/sale/flat/299588498/
91 000 000,00;9;CAR;87,6;58;7;21;2023;1;0;0;3;3;https://www.cian.ru/sale/flat/296785937/
91 000 000,00;1;CAR;130;37,5;69;95;2017;7;0;1;3,5;3;https://www.cian.ru/sale/flat/300317865/
91 096 000,00;5;WAR;113,87;37,5;57;57;2024;0;1;0;2,9;3;https://www.cian.ru/sale/flat/300843847/
91 500 000,00;16;NWAR;170;64;13;19;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/299770399/
91 999 000,00;6;CAR;99,61;37,5;10;14;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300826937/
92 000 000,00;6;WAR;136,5;37,5;6;12;2022;2;0;0;3;4;https://www.cian.ru/sale/flat/298158048/
92 000 000,00;5;WAR;137;37,5;6;12;2021;3;0;0;3,6;4;https://www.cian.ru/sale/flat/297929292/
92 690 000,00;6;CAR;72;40;3;6;2017;7;0;1;3,4;2;https://www.cian.ru/sale/flat/283063995/
92 900 000,00;6;CAR;78;55;72;78;2020;4;0;1;3,04;2;https://www.cian.ru/sale/flat/299216001/
93 000 000,00;13;WAR;117;73;9;39;2015;9;0;0;3;3;https://www.cian.ru/sale/flat/298726967/
93 000 000,00;9;WAR;216;121;15;44;2004;20;0;0;3;4;https://www.cian.ru/sale/flat/298876471/
93 000 000,00;7;CAR;110;75,4;2;5;1912;112;0;0;3,5;3;https://www.cian.ru/sale/flat/297904821/
93 000 000,00;6;CAR;87;60;46;78;2019;5;0;1;3;3;https://www.cian.ru/sale/flat/300642328/
93 000 000,00;6;CAR;93;68;2;7;2016;8;0;1;3,5;3;https://www.cian.ru/sale/flat/300393385/
93 230 650,00;5;NWAR;151,9;61,4;2;21;2023;1;1;0;3,23;4;https://www.cian.ru/sale/flat/295343751/
93 550 000,00;7;CAR;67,3;37,5;14;66;2023;1;0;0;3;2;https://www.cian.ru/sale/flat/295149797/
93 589 100,00;10;CAR;77,2;43,7;4;8;2019;5;0;1;3;2;https://www.cian.ru/sale/flat/284611342/
93 700 000,00;12;CAR;60;14;2;9;2020;4;0;0;3;2;https://www.cian.ru/sale/flat/294203461/
93 750 000,00;8;WAR;125;71,3;5;14;1955;69;0;0;3,2;4;https://www.cian.ru/sale/flat/299549536/
94 000 000,00;15;CAR;119,7;88;17;21;2008;16;0;0;3;3;https://www.cian.ru/sale/flat/300812071/
94 000 000,00;10;CAR;140;37,5;4;6;1913;111;0;0;3,6;3;https://www.cian.ru/sale/flat/290012384/
94 000 000,00;10;CAR;140;75;4;5;1900;124;0;0;3;4;https://www.cian.ru/sale/flat/293666101/
94 000 000,00;2;CAR;106,4;37,5;5;6;2013;11;0;1;2,7;3;https://www.cian.ru/sale/flat/291967807/
94 092 200,00;28;WAR;103,1;41,2;4;12;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300509117/
94 324 200,00;8;CAR;65;44;3;9;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300734218/
94 400 000,00;11;CAR;90,4;37,5;5;12;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300509445/
94 450 000,00;9;CAR;71,06;36,8;3;13;2019;5;0;0;3;1;https://www.cian.ru/sale/flat/300509292/
94 500 000,00;3;CAR;135;37,5;42;78;2019;5;0;1;3,9;3;https://www.cian.ru/sale/flat/296588130/
94 966 000,00;7;CAR;92,2;37,5;3;21;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/297313101/
94 980 000,00;3;NWAR;137,6;37,5;6;21;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/299653994/
95 000 000,00;16;WAR;160;80;4;15;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/298002096/
95 000 000,00;14;SWAR;123;37,5;12;19;2019;5;0;1;3;4;https://www.cian.ru/sale/flat/297842118/
95 000 000,00;12;NWAR;171,7;66;38;48;2016;8;0;0;3;4;https://www.cian.ru/sale/flat/297912415/
95 000 000,00;12;NWAR;172;37,5;42;48;2003;21;0;0;3,2;4;https://www.cian.ru/sale/flat/300210734/
95 000 000,00;12;NWAR;180;80;38;48;2019;5;0;0;3,15;4;https://www.cian.ru/sale/flat/297318631/
95 000 000,00;11;NWAR;105;37,7;25;36;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/295521368/
95 000 000,00;10;NEAR;151,1;74,5;5;12;1999;25;0;0;3;4;https://www.cian.ru/sale/flat/295284260/
95 000 000,00;10;CAR;160;37,5;3;7;1914;110;0;1;3;3;https://www.cian.ru/sale/flat/300887660/
95 000 000,00;10;CAR;165;130;3;7;1914;110;0;0;3,4;4;https://www.cian.ru/sale/flat/300753196/
95 000 000,00;10;CAR;165;135;3;7;1914;110;0;1;3,5;4;https://www.cian.ru/sale/flat/300872556/
95 000 000,00;9;CAR;56;40;3;4;2016;8;0;1;3;2;https://www.cian.ru/sale/flat/279918609/
95 000 000,00;9;CAR;77;37,5;3;18;2019;5;0;0;3,65;2;https://www.cian.ru/sale/flat/298474189/
95 000 000,00;9;CAR;90;37,5;4;6;1910;114;0;0;3;3;https://www.cian.ru/sale/flat/294081699/
95 000 000,00;7;CAR;92,12;60;3;21;2023;1;0;0;3;3;https://www.cian.ru/sale/flat/296838583/
95 000 000,00;7;CAR;92,2;37,5;3;21;2023;1;0;0;3;3;https://www.cian.ru/sale/flat/300194610/
95 000 000,00;5;CAR;105;37,5;4;7;2017;7;0;1;3,2;3;https://www.cian.ru/sale/flat/280304500/
95 000 000,00;4;WAR;157;37,5;44;53;2012;12;0;0;5;4;https://www.cian.ru/sale/flat/297988218/
95 000 000,00;1;CAR;143;94,2;6;8;1912;112;0;0;3;4;https://www.cian.ru/sale/flat/288970638/
95 700 000,00;13;CAR;87;62;2;7;2021;3;0;1;3;3;https://www.cian.ru/sale/flat/294741490/
95 700 000,00;11;CAR;86;54;2;9;2022;2;0;1;3;3;https://www.cian.ru/sale/flat/290380706/
95 700 000,00;11;CAR;86;37,5;2;7;2021;3;0;1;3;3;https://www.cian.ru/sale/flat/289764822/
95 700 000,00;11;CAR;86;37,5;2;9;2020;4;0;1;3,2;3;https://www.cian.ru/sale/flat/294769641/
95 850 000,00;6;CAR;192;37,5;9;14;2022;2;0;1;3,5;4;https://www.cian.ru/sale/flat/300005823/
96 000 000,00;10;NWAR;162,1;37,5;2;6;2008;16;0;0;3,5;4;https://www.cian.ru/sale/flat/293750379/
96 000 000,00;8;NAR;148,7;37,5;4;12;2019;5;0;1;3;4;https://www.cian.ru/sale/flat/298719691/
96 000 000,00;6;CAR;86;38;63;66;2019;5;0;1;3;1;https://www.cian.ru/sale/flat/299330003/
96 000 000,00;2;CAR;85;48;63;65;2020;4;0;1;3,5;2;https://www.cian.ru/sale/flat/299112798/
96 169 560,00;7;NWAR;149,2;61,5;3;21;2023;1;1;0;3,23;4;https://www.cian.ru/sale/flat/296760315/
96 288 928,00;22;SAR;136,39;66,5;1;1;2023;1;1;0;3;4;https://www.cian.ru/sale/flat/288867469/
96 600 000,00;12;WAR;193,2;112,4;21;21;2020;4;1;1;3,3;4;https://www.cian.ru/sale/flat/271161275/
96 705 000,00;5;WAR;92,1;37,5;8;13;2019;5;0;0;3,1;3;https://www.cian.ru/sale/flat/295915768/
96 710 000,00;8;WAR;129,8;38,7;13;14;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/296277887/
96 914 966,00;7;CAR;103,5;37,5;3;7;1947;77;0;0;3;3;https://www.cian.ru/sale/flat/239124088/
97 000 000,00;12;SAR;136,7;64,5;15;18;2017;7;0;0;3;3;https://www.cian.ru/sale/flat/300059754/
97 000 000,00;2;CAR;220;37,5;45;75;2010;14;0;1;3;3;https://www.cian.ru/sale/flat/294462390/
97 178 536,00;4;CAR;160;37,5;4;7;1911;113;0;0;3,5;4;https://www.cian.ru/sale/flat/299609144/
97 375 000,00;17;WAR;102,5;70;12;34;2019;5;0;1;3,4;3;https://www.cian.ru/sale/flat/300479087/
97 850 000,00;9;CAR;110,4;37,5;3;4;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/292653563/
98 000 000,00;18;NWAR;141;37,5;16;17;2019;5;0;0;3,2;4;https://www.cian.ru/sale/flat/298645481/
98 000 000,00;17;SWAR;95;75;9;20;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/295797621/
98 000 000,00;9;CAR;83;59;9;14;2013;11;0;0;3;3;https://www.cian.ru/sale/flat/300116453/
98 000 000,00;8;CAR;110,4;57,1;3;13;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/296835523/
98 000 000,00;5;WAR;136;37,5;4;24;2010;14;0;0;3;3;https://www.cian.ru/sale/flat/263883005/
98 000 000,00;3;CAR;140;37,5;68;78;2019;5;0;1;3,9;3;https://www.cian.ru/sale/flat/296702722/
98 112 945,00;4;CAR;160;37,5;4;9;1913;111;0;0;3;4;https://www.cian.ru/sale/flat/299724522/
98 500 000,00;5;CAR;141;80;11;13;2016;8;0;1;3;4;https://www.cian.ru/sale/flat/271618813/
98 763 758,00;8;CAR;122,7;37,5;3;13;2013;11;1;1;3,15;2;https://www.cian.ru/sale/flat/297286573/
98 796 810,00;13;WAR;117,8;80;25;44;2017;7;0;0;3,1;3;https://www.cian.ru/sale/flat/287625698/
98 800 000,00;9;CAR;152;120;2;4;2024;0;1;1;3;4;https://www.cian.ru/sale/flat/300982399/
98 900 000,00;14;CAR;95,3;37,5;3;13;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300509431/
99 000 000,00;28;WAR;136,5;84,6;5;12;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/300508999/
99 000 000,00;19;CAR;83;28;14;20;2019;5;0;0;3,25;3;https://www.cian.ru/sale/flat/299232975/
99 000 000,00;14;CAR;93;74;7;24;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/296084770/
99 000 000,00;14;WAR;290,7;188;18;21;2006;18;0;0;3;4;https://www.cian.ru/sale/flat/299717440/
99 000 000,00;12;CAR;90;65;16;20;2021;3;0;0;3,2;3;https://www.cian.ru/sale/flat/298068249/
99 000 000,00;12;CAR;90;37,5;16;20;2021;3;0;0;3,2;4;https://www.cian.ru/sale/flat/298805304/
99 000 000,00;12;CAR;90;65;16;20;2021;3;0;0;3,2;4;https://www.cian.ru/sale/flat/299979345/
99 000 000,00;12;CAR;90;37,5;16;20;2021;3;0;0;3,23;3;https://www.cian.ru/sale/flat/300392038/
99 000 000,00;11;CAR;90,4;37,5;5;12;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300509137/
99 000 000,00;11;CAR;93;37,5;7;20;2021;3;0;0;3,2;3;https://www.cian.ru/sale/flat/291318309/
99 000 000,00;10;CAR;75,1;37,5;4;6;2023;1;0;1;3;2;https://www.cian.ru/sale/flat/300101163/
99 000 000,00;10;CAR;110,5;61;2;6;1912;112;0;0;3;3;https://www.cian.ru/sale/flat/295370167/
99 000 000,00;10;CAR;166,5;107;2;7;1913;111;0;0;3;4;https://www.cian.ru/sale/flat/300539805/
99 000 000,00;8;CAR;110,4;37,5;3;11;2012;12;0;0;3,3;3;https://www.cian.ru/sale/flat/291590051/
99 000 000,00;5;WAR;108,5;37,5;15;19;2013;11;0;0;3,05;3;https://www.cian.ru/sale/flat/298499782/
99 000 000,00;5;NEAR;123;78;1;3;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/298002956/
99 000 000,00;4;CAR;123;69;51;75;2019;5;0;1;3;1;https://www.cian.ru/sale/flat/297087850/
99 460 000,00;8;WAR;129,5;38,7;9;14;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/296278219/
99 500 000,00;7;CAR;90,53;37,5;11;21;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300509439/
99 700 000,00;6;CAR;108;37,5;9;21;2023;1;0;0;3;3;https://www.cian.ru/sale/flat/295314997/
99 800 000,00;15;WAR;140;37,5;14;22;2012;12;0;0;3;4;https://www.cian.ru/sale/flat/299761391/
99 900 000,00;13;CAR;70;37,5;12;33;1953;71;0;0;3,2;2;https://www.cian.ru/sale/flat/297813183/
100 000 000,00;29;WAR;130;37,5;22;47;2012;12;0;0;2,8;3;https://www.cian.ru/sale/flat/296709454/
100 000 000,00;13;CAR;118;103,9;5;14;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/297543163/
100 000 000,00;11;WAR;185;113;12;30;2003;21;0;0;3,2;4;https://www.cian.ru/sale/flat/299204960/
100 000 000,00;9;CAR;118;37,5;4;14;1998;26;0;0;3,2;3;https://www.cian.ru/sale/flat/292984012/
100 000 000,00;8;CAR;109,7;72,6;3;3;1917;107;0;0;4;4;https://www.cian.ru/sale/flat/300912740/
100 000 000,00;4;WAR;130;84;22;55;2019;5;0;0;3,1;3;https://www.cian.ru/sale/flat/295454334/
100 000 000,00;4;WAR;130;37,5;22;53;2012;12;0;0;3;4;https://www.cian.ru/sale/flat/295803481/
100 000 000,00;3;CAR;168;37,5;31;85;2016;8;0;1;3;3;https://www.cian.ru/sale/flat/293045810/
100 000 000,00;2;WAR;152,5;37,5;6;18;2007;17;0;0;3;3;https://www.cian.ru/sale/flat/285740105/
100 082 519,00;22;SAR;155,04;79,1;1;1;2023;1;1;0;3;4;https://www.cian.ru/sale/flat/301052498/
100 800 000,00;6;CAR;126;37,5;73;79;2019;5;0;1;3,9;3;https://www.cian.ru/sale/flat/283387984/
101 000 000,00;13;WAR;117;37,5;15;44;2017;7;0;0;3,1;3;https://www.cian.ru/sale/flat/296195763/
101 000 000,00;7;CAR;104,55;37,5;11;21;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/300509442/
101 500 000,00;3;CAR;133,2;37,5;70;78;2020;4;0;1;3,9;3;https://www.cian.ru/sale/flat/291059858/
101 639 382,00;11;CAR;105,2;37,5;1;7;2022;2;1;1;3,4;2;https://www.cian.ru/sale/flat/288177339/
101 894 074,00;20;SAR;142,04;74,9;46;46;2023;1;1;0;4,18;4;https://www.cian.ru/sale/flat/299093554/
101 999 000,00;6;CAR;99,71;44,2;9;14;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300509440/
102 000 000,00;28;WAR;136,9;85,8;8;12;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/300509130/
102 000 000,00;12;WAR;136,5;37,5;8;12;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/300298619/
102 000 000,00;5;WAR;136,9;37,5;8;12;2023;1;0;0;3,13;4;https://www.cian.ru/sale/flat/294221017/
102 000 000,00;5;WAR;137;37,5;8;12;2021;3;0;0;3,1;4;https://www.cian.ru/sale/flat/298346043/
102 120 000,00;8;WAR;125,6;55,3;12;14;2023;1;1;0;3;4;https://www.cian.ru/sale/flat/298402501/
102 316 445,00;11;NAR;132,1;37,5;22;41;2021;3;1;0;3,1;4;https://www.cian.ru/sale/flat/301041418/
102 925 900,00;5;NWAR;149,5;61,3;3;21;2023;1;1;0;3,23;4;https://www.cian.ru/sale/flat/295343752/
103 000 000,00;11;CAR;99,71;44,2;9;14;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300509297/
103 000 000,00;11;WAR;131;37,5;12;25;2021;3;0;0;3,1;4;https://www.cian.ru/sale/flat/291002206/
103 000 000,00;10;CAR;121;37,5;7;16;2019;5;0;0;3,1;3;https://www.cian.ru/sale/flat/295295279/
103 000 000,00;9;NAR;187,4;106,5;18;18;2006;18;0;0;3,2;4;https://www.cian.ru/sale/flat/291069986/
103 000 000,00;6;NAR;187,4;107;18;32;2005;19;0;0;3;4;https://www.cian.ru/sale/flat/294654566/
103 000 000,00;3;CAR;124;37,5;49;78;2020;4;0;1;3,9;3;https://www.cian.ru/sale/flat/292945223/
103 322 186,00;12;NWAR;134,21;72,7;21;32;2023;1;1;0;3,4;4;https://www.cian.ru/sale/flat/297368075/
103 326 600,00;3;CAR;101,9;37,5;61;66;2020;4;1;1;3,9;3;https://www.cian.ru/sale/flat/298051555/
103 412 500,00;12;WAR;138,1;73,5;7;12;2023;1;1;0;3,65;3;https://www.cian.ru/sale/flat/298496128/
103 501 420,00;9;CAR;130;80;4;13;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/282406814/
103 501 420,00;4;CAR;111,3;69,2;4;10;2008;16;0;0;3;3;https://www.cian.ru/sale/flat/211521310/
103 787 040,00;9;CAR;110,6;37,5;5;21;2023;1;1;0;3;2;https://www.cian.ru/sale/flat/262519758/
104 000 000,00;14;SWAR;124;37,5;17;19;2019;5;0;1;3,2;4;https://www.cian.ru/sale/flat/297952036/
104 230 000,00;28;WAR;148,9;62,8;14;14;2023;1;1;0;3;3;https://www.cian.ru/sale/flat/296277940/
104 500 000,00;12;CAR;118;88;3;7;2021;3;0;0;3,3;4;https://www.cian.ru/sale/flat/289461457/
104 500 000,00;12;CAR;118;37,5;3;7;2021;3;0;0;3;4;https://www.cian.ru/sale/flat/292444828/
104 500 000,00;11;CAR;118;94;3;9;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/297454754/
104 554 824,00;20;SAR;144,31;83,9;46;46;2023;1;1;0;4,18;3;https://www.cian.ru/sale/flat/299093548/
104 750 000,00;6;CAR;78;37,5;7;12;2019;5;0;1;3;2;https://www.cian.ru/sale/flat/300509437/
104 900 000,00;8;CAR;77,2;37,5;7;12;2014;10;0;0;3;2;https://www.cian.ru/sale/flat/299328634/
104 900 000,00;8;CAR;78;49;7;12;2014;10;0;0;3,6;2;https://www.cian.ru/sale/flat/297805133/
104 900 000,00;7;CAR;77,2;37,5;7;12;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/281705865/
104 900 000,00;6;CAR;78;37,5;7;12;2019;5;0;0;3;2;https://www.cian.ru/sale/flat/300509295/
105 000 000,00;16;NWAR;137,1;85,3;4;19;2019;5;0;0;3;4;https://www.cian.ru/sale/flat/298609954/
105 000 000,00;14;CAR;96,4;76,9;36;67;2023;1;1;0;3,05;3;https://www.cian.ru/sale/flat/295988623/
105 000 000,00;12;WAR;200;116;11;21;2019;5;0;0;2,85;4;https://www.cian.ru/sale/flat/299057601/
105 000 000,00;12;WAR;200;81;11;21;2015;9;0;0;3,1;4;https://www.cian.ru/sale/flat/298062594/
105 000 000,00;10;CAR;71,3;37,5;7;12;2019;5;0;0;3,6;2;https://www.cian.ru/sale/flat/300593035/
105 000 000,00;9;CAR;72;37,5;7;13;2019;5;0;0;3;1;https://www.cian.ru/sale/flat/300698636/
105 000 000,00;9;CAR;120;37,5;2;14;2013;11;0;0;3;3;https://www.cian.ru/sale/flat/289733284/
105 000 000,00;8;CAR;120;96;2;4;1917;107;0;0;3,4;4;https://www.cian.ru/sale/flat/294265556/
105 000 000,00;3;WAR;191;37,5;10;23;1999;25;0;0;3;4;https://www.cian.ru/sale/flat/287774980/
105 000 000,00;2;WAR;136,2;37,5;13;15;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/294090489/
105 000 000,00;2;CAR;202;37,5;37;75;2010;14;0;1;3;3;https://www.cian.ru/sale/flat/294369416/
105 000 000,00;1;CAR;83;37,5;11;13;2022;2;0;0;3,2;2;https://www.cian.ru/sale/flat/298050415/
106 140 000,00;9;NAR;183;146;15;18;2019;5;0;0;3;3;https://www.cian.ru/sale/flat/296205791/
